"ons_code","name","mp","percsigned","Remain","polParty","EER17CD","EER17NM","partyColour"
"E14000530","Aldershot","Leo Docherty MP",8.91145224112774,42.1,"Conservative","E15000008","South East","#0087DC"
"E14000531","Aldridge-Brownhills","Wendy Morton MP",4.71531676022454,32.2,"Conservative","E15000005","West Midlands","#0087DC"
"E14000532","Altrincham and Sale West","Sir Graham Brady MP",16.8942973655253,61.4,"Conservative","E15000002","North West","#0087DC"
"E14000533","Amber Valley","Nigel Mills MP",5.50248742582263,34.7,"Conservative","E15000004","East Midlands","#0087DC"
"E14000534","Arundel and South Downs","Rt Hon Nick Herbert MP",15.3163111160237,50.3,"Conservative","E15000008","South East","#0087DC"
"E14000535","Ashfield","Gloria De Piero MP",3.9584493112393,29.5,"Labour","E15000004","East Midlands","#DC241f"
"E14000536","Ashford","Rt Hon Damian Green MP",9.39128211138696,40.1,"Conservative","E15000008","South East","#0087DC"
"E14000537","Ashton-under-Lyne","Angela Rayner MP",5.40209400757407,38.2,"Labour","E15000002","North West","#DC241f"
"E14000538","Aylesbury","Rt Hon David Lidington MP",10.5509550387265,48.2,"Conservative","E15000008","South East","#0087DC"
"E14000539","Banbury","Victoria Prentis MP",12.6414677973582,49.7,"Conservative","E15000008","South East","#0087DC"
"E14000540","Barking","Rt Hon Dame Margaret Hodge MP",5.65281455759462,40,"Labour","E15000007","London","#DC241f"
"E14000541","Barnsley Central","Dan Jarvis MP",4.23959548813691,31.8,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000542","Barnsley East","Stephanie Peacock MP",3.19134695188884,29,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000543","Barrow and Furness","John Woodcock MP",6.54936600655364,42.7,"Independent","E15000002","North West","#DDDDDD"
"E14000544","Basildon and Billericay","Mr John Baron MP",6.87028121238647,32.9,"Conservative","E15000006","Eastern","#0087DC"
"E14000545","Basingstoke","Rt Hon Maria Miller MP",10.6624170707173,46.4,"Conservative","E15000008","South East","#0087DC"
"E14000546","Bassetlaw","John Mann MP",4.65420560747664,31.7,"Labour","E15000004","East Midlands","#DC241f"
"E14000547","Bath","Wera Hobhouse MP",22.8206263840557,68.3,"Liberal Democrat","E15000009","South West","#FAA61A"
"E14000548","Batley and Spen","Tracy Brabin MP",4.7961489572054,40.4,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000549","Battersea","Marsha De Cordova MP",25.4605573925366,78,"Labour","E15000007","London","#DC241f"
"E14000550","Beaconsfield","Rt Hon Dominic Grieve QC MP",14.3284437742245,51,"Conservative","E15000008","South East","#0087DC"
"E14000551","Beckenham","Bob Stewart MP",16.3394553514883,53.4,"Conservative","E15000007","London","#0087DC"
"E14000552","Bedford","Mohammad Yasin MP",9.36697404789277,48.1,"Labour","E15000006","Eastern","#DC241f"
"E14000553","Bermondsey and Old Southwark","Neil Coyle MP",20.8852621582782,73.9,"Labour","E15000007","London","#DC241f"
"E14000554","Berwick-upon-Tweed","Anne-Marie Trevelyan MP",8.25692424434046,44.7,"Conservative","E15000001","North East","#0087DC"
"E14000555","Bethnal Green and Bow","Rushanara Ali MP",20.8295240888,69.1,"Labour","E15000007","London","#DC241f"
"E14000556","Beverley and Holderness","Graham Stuart MP",7.26951865149394,41.3,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000557","Bexhill and Battle","Huw Merriman MP",10.2495728863647,42.3,"Conservative","E15000008","South East","#0087DC"
"E14000558","Bexleyheath and Crayford","Rt Hon Sir David Evennett MP",7.13117707380616,34.7,"Conservative","E15000007","London","#0087DC"
"E14000559","Birkenhead","Rt Hon Frank Field MP",8.42868422941641,48.3,"Independent","E15000002","North West","#DDDDDD"
"E14000560","Birmingham, Edgbaston","Preet Kaur Gill MP",10.1444208699007,52.7,"Labour","E15000005","West Midlands","#DC241f"
"E14000561","Birmingham, Erdington","Jack Dromey MP",4.52191028695742,37,"Labour","E15000005","West Midlands","#DC241f"
"E14000562","Birmingham, Hall Green","Mr Roger Godsiff MP",10.3309676382094,66.4,"Labour","E15000005","West Midlands","#DC241f"
"E14000563","Birmingham, Hodge Hill","Rt Hon Liam Byrne MP",2.93212732488202,48.5,"Labour","E15000005","West Midlands","#DC241f"
"E14000564","Birmingham, Ladywood","Shabana Mahmood MP",6.39906816754784,64.4,"Labour","E15000005","West Midlands","#DC241f"
"E14000565","Birmingham, Northfield","Richard Burden MP",6.59078979374976,38.2,"Labour","E15000005","West Midlands","#DC241f"
"E14000566","Birmingham, Perry Barr","Mr Khalid Mahmood MP",3.94735253275373,48.8,"Labour","E15000005","West Midlands","#DC241f"
"E14000567","Birmingham, Selly Oak","Steve McCabe MP",11.4908831712308,53.1,"Labour","E15000005","West Midlands","#DC241f"
"E14000568","Birmingham, Yardley","Jess Phillips MP",4.55247946455735,39.9,"Labour","E15000005","West Midlands","#DC241f"
"E14000569","Bishop Auckland","Helen Goodman MP",5.37755841838157,39.1,"Labour","E15000001","North East","#DC241f"
"E14000570","Blackburn","Kate Hollern MP",3.94310589188095,46.3,"Labour","E15000002","North West","#DC241f"
"E14000571","Blackley and Broughton","Graham Stringer MP",6.25705141488798,50,"Labour","E15000002","North West","#DC241f"
"E14000572","Blackpool North and Cleveleys","Paul Maynard MP",4.64356273860277,33.1,"Conservative","E15000002","North West","#0087DC"
"E14000573","Blackpool South","Gordon Marsden MP",4.12623286692184,32.2,"Labour","E15000002","North West","#DC241f"
"E14000574","Blaydon","Liz Twist MP",8.11896993544593,43.9,"Labour","E15000001","North East","#DC241f"
"E14000575","Blyth Valley","Mr Ronnie Campbell MP",5.78375966686496,39.5,"Labour","E15000001","North East","#DC241f"
"E14000576","Bognor Regis and Littlehampton","Rt Hon Nick Gibb MP",6.95556837853433,35.2,"Conservative","E15000008","South East","#0087DC"
"E14000577","Bolsover","Mr Dennis Skinner MP",4.31492635521587,29.6,"Labour","E15000004","East Midlands","#DC241f"
"E14000578","Bolton North East","Sir David Crausby MP",5.52331771720613,41.9,"Labour","E15000002","North West","#DC241f"
"E14000579","Bolton South East","Yasmin Qureshi MP",3.86974504757148,37,"Labour","E15000002","North West","#DC241f"
"E14000580","Bolton West","Chris Green MP",7.30310451062485,44.4,"Conservative","E15000002","North West","#0087DC"
"E14000581","Bootle","Peter Dowd MP",8.72961650016113,45.2,"Labour","E15000002","North West","#DC241f"
"E14000582","Boston and Skegness","Matt Warman MP",3.13339827017639,24.4,"Conservative","E15000004","East Midlands","#0087DC"
"E14000583","Bosworth","David Tredinnick MP",7.4626152596627,39.2,"Conservative","E15000004","East Midlands","#0087DC"
"E14000584","Bournemouth East","Rt Hon Tobias Ellwood MP",11.664727780363,46.3,"Conservative","E15000009","South West","#0087DC"
"E14000585","Bournemouth West","Conor Burns MP",9.65753188753545,42.3,"Conservative","E15000009","South West","#0087DC"
"E14000586","Bracknell","Dr Phillip Lee MP",11.3561735732696,46.8,"Conservative","E15000008","South East","#0087DC"
"E14000587","Bradford East","Imran Hussain MP",4.03951162648015,44.8,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000588","Bradford South","Judith Cummins MP",3.80728463057259,36.4,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000589","Bradford West","Naz Shah MP",4.21082852836328,53.3,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000590","Braintree","James Cleverly MP",7.51535861904343,38.5,"Conservative","E15000006","Eastern","#0087DC"
"E14000591","Brent Central","Dawn Butler MP",11.6285527459042,57.1,"Labour","E15000007","London","#DC241f"
"E14000592","Brent North","Barry Gardiner MP",7.94211693761343,57.4,"Labour","E15000007","London","#DC241f"
"E14000593","Brentford and Isleworth","Ruth Cadbury MP",18.5708127783898,56.7,"Labour","E15000007","London","#DC241f"
"E14000594","Brentwood and Ongar","Alex Burghart MP",9.19356946804339,38.8,"Conservative","E15000006","Eastern","#0087DC"
"E14000595","Bridgwater and West Somerset","Mr Ian Liddell-Grainger MP",7.26815666988671,37.9,"Conservative","E15000009","South West","#0087DC"
"E14000596","Brigg and Goole","Andrew Percy MP",4.67967511608007,33.8,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000597","Brighton, Kemptown","Lloyd Russell-Moyle MP",18.7434182980829,56.4,"Labour","E15000008","South East","#DC241f"
"E14000598","Brighton, Pavilion","Caroline Lucas MP",30.598657775498,74.1,"Green Party","E15000008","South East","#528D6B"
"E14000599","Bristol East","Kerry McCarthy MP",15.7417349890726,53.2,"Labour","E15000009","South West","#DC241f"
"E14000600","Bristol North West","Darren Jones MP",18.3594892289697,58.4,"Labour","E15000009","South West","#DC241f"
"E14000601","Bristol South","Karin Smyth MP",17.7780297018479,52.9,"Labour","E15000009","South West","#DC241f"
"E14000602","Bristol West","Thangam Debbonaire MP",31.461964074544,79.3,"Labour","E15000009","South West","#DC241f"
"E14000603","Broadland","Rt Hon Keith Simpson MP",9.50525224516306,45.9,"Conservative","E15000006","Eastern","#0087DC"
"E14000604","Bromley and Chislehurst","Robert Neill MP",14.7641020040408,50.2,"Conservative","E15000007","London","#0087DC"
"E14000605","Bromsgrove","Rt Hon Sajid Javid MP",9.62511366983875,44.6,"Conservative","E15000005","West Midlands","#0087DC"
"E14000606","Broxbourne","Mr Charles Walker MP",6.82780522230064,34.5,"Conservative","E15000006","Eastern","#0087DC"
"E14000607","Broxtowe","Rt Hon Anna Soubry MP",12.111462951235,47.5,"Independent","E15000004","East Midlands","#DDDDDD"
"E14000608","Buckingham","Rt Hon John Bercow MP",15.0070006696293,51.1,"Speaker","E15000008","South East","#ffffff"
"E14000609","Burnley","Julie Cooper MP",3.97655799085406,33.4,"Labour","E15000002","North West","#DC241f"
"E14000610","Burton","Andrew Griffiths MP",5.786577068054,35.2,"Conservative","E15000005","West Midlands","#0087DC"
"E14000611","Bury North","James Frith MP",8.28847451301265,46.3,"Labour","E15000002","North West","#DC241f"
"E14000612","Bury South","Mr Ivan Lewis MP",9.40639150575131,45.5,"Independent","E15000002","North West","#DDDDDD"
"E14000613","Bury St Edmunds","Jo Churchill MP",10.0520388021576,46,"Conservative","E15000006","Eastern","#0087DC"
"E14000614","Calder Valley","Craig Whittaker MP",12.0538978865219,46.8,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000615","Camberwell and Peckham","Rt Hon Harriet Harman QC MP",21.7005225727869,68.5,"Labour","E15000007","London","#DC241f"
"E14000616","Camborne and Redruth","George Eustice MP",9.44052130763149,41.6,"Conservative","E15000009","South West","#0087DC"
"E14000617","Cambridge","Daniel Zeichner MP",29.0994389323866,73.8,"Labour","E15000006","Eastern","#DC241f"
"E14000618","Cannock Chase","Amanda Milling MP",3.94803292762992,31.1,"Conservative","E15000005","West Midlands","#0087DC"
"E14000619","Canterbury","Rosie Duffield MP",14.5487379189282,54.7,"Labour","E15000008","South East","#DC241f"
"E14000620","Carlisle","John Stevenson MP",6.14600379418707,39.4,"Conservative","E15000002","North West","#0087DC"
"E14000621","Carshalton and Wallington","Rt Hon Tom Brake MP",11.1301569987144,43.7,"Liberal Democrat","E15000007","London","#FAA61A"
"E14000622","Castle Point","Rebecca Harris MP",4.28685237074886,27.3,"Conservative","E15000006","Eastern","#0087DC"
"E14000623","Central Devon","Rt Hon Mel Stride MP",15.2703348012946,49.1,"Conservative","E15000009","South West","#0087DC"
"E14000624","Central Suffolk and North Ipswich","Dr Dan Poulter MP",10.2714909668453,45.1,"Conservative","E15000006","Eastern","#0087DC"
"E14000625","Charnwood","Edward Argar MP",7.82880357605917,42.1,"Conservative","E15000004","East Midlands","#0087DC"
"E14000626","Chatham and Aylesford","Tracey Crouch MP",5.87339091812888,36.1,"Conservative","E15000008","South East","#0087DC"
"E14000627","Cheadle","Mary Robinson MP",14.7083236947026,57.3,"Conservative","E15000002","North West","#0087DC"
"E14000628","Chelmsford","Vicky Ford MP",11.092429232789,49.3,"Conservative","E15000006","Eastern","#0087DC"
"E14000629","Chelsea and Fulham","Rt Hon Greg Hands MP",23.3035847262479,70.9,"Conservative","E15000007","London","#0087DC"
"E14000630","Cheltenham","Alex Chalk MP",16.4394197851841,57.1,"Conservative","E15000009","South West","#0087DC"
"E14000631","Chesham and Amersham","Rt Hon Dame Cheryl Gillan MP",17.9416786177696,55,"Conservative","E15000008","South East","#0087DC"
"E14000632","Chesterfield","Toby Perkins MP",6.72780074302758,40.7,"Labour","E15000004","East Midlands","#DC241f"
"E14000633","Chichester","Gillian Keegan MP",13.400648079539,49.3,"Conservative","E15000008","South East","#0087DC"
"E14000634","Chingford and Woodford Green","Rt Hon Iain Duncan Smith MP",12.7470342272647,50.1,"Conservative","E15000007","London","#0087DC"
"E14000635","Chippenham","Michelle Donelan MP",13.7931034482759,48.4,"Conservative","E15000009","South West","#0087DC"
"E14000636","Chipping Barnet","Rt Hon Theresa Villiers MP",17.713923469555,58.9,"Conservative","E15000007","London","#0087DC"
"E14000637","Chorley","Rt Hon Sir Lindsay Hoyle MP",7.99266118307639,43.3,"Labour","E15000002","North West","#DC241f"
"E14000638","Christchurch","Sir Christopher Chope MP",8.85288506732284,40,"Conservative","E15000009","South West","#0087DC"
"E14000639","Cities of London and Westminster","Rt Hon Mark Field MP",23.4536329329732,71.9,"Conservative","E15000007","London","#0087DC"
"E14000640","City of Chester","Christian Matheson MP",14.4786436173611,57.7,"Labour","E15000002","North West","#DC241f"
"E14000641","City of Durham","Dr Roberta Blackman-Woods MP",10.0651909162547,56.7,"Labour","E15000001","North East","#DC241f"
"E14000642","Clacton","Giles Watling MP",3.64099248363372,27,"Conservative","E15000006","Eastern","#0087DC"
"E14000643","Cleethorpes","Martin Vickers MP",4.24369859028274,30.5,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000644","Colchester","Will Quince MP",10.2729069425171,48.5,"Conservative","E15000006","Eastern","#0087DC"
"E14000645","Colne Valley","Thelma Walker MP",10.131880733945,49.9,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000646","Congleton","Fiona Bruce MP",10.3800117731703,47.4,"Conservative","E15000002","North West","#0087DC"
"E14000647","Copeland","Trudy Harrison MP",6.63182527301092,40.8,"Conservative","E15000002","North West","#0087DC"
"E14000648","Corby","Tom Pursglove MP",7.64090427183842,39.9,"Conservative","E15000004","East Midlands","#0087DC"
"E14000649","Coventry North East","Colleen Fletcher MP",5.28476636616034,42.2,"Labour","E15000005","West Midlands","#DC241f"
"E14000650","Coventry North West","Mr Geoffrey Robinson MP",7.28746316028112,41.6,"Labour","E15000005","West Midlands","#DC241f"
"E14000651","Coventry South","Mr Jim Cunningham MP",7.89348690850798,49.6,"Labour","E15000005","West Midlands","#DC241f"
"E14000652","Crawley","Henry Smith MP",8.02578451512361,41.6,"Conservative","E15000008","South East","#0087DC"
"E14000653","Crewe and Nantwich","Laura Smith MP",7.86215316570876,39.7,"Labour","E15000002","North West","#DC241f"
"E14000654","Croydon Central","Sarah Jones MP",10.7491642461775,49.7,"Labour","E15000007","London","#DC241f"
"E14000655","Croydon North","Mr Steve Reed MP",11.2272195285069,58.8,"Labour","E15000007","London","#DC241f"
"E14000656","Croydon South","Chris Philp MP",13.2852175629874,54.2,"Conservative","E15000007","London","#0087DC"
"E14000657","Dagenham and Rainham","Jon Cruddas MP",4.51342485724699,29.7,"Labour","E15000007","London","#DC241f"
"E14000658","Darlington","Jenny Chapman MP",6.78979868745327,41.9,"Labour","E15000001","North East","#DC241f"
"E14000659","Dartford","Gareth Johnson MP",7.02394238181253,36,"Conservative","E15000008","South East","#0087DC"
"E14000660","Daventry","Chris Heaton-Harris MP",10.1647932455114,41.4,"Conservative","E15000004","East Midlands","#0087DC"
"E14000661","Denton and Reddish","Andrew Gwynne MP",6.68982092089452,39,"Labour","E15000002","North West","#DC241f"
"E14000662","Derby North","Chris Williamson MP",9.01461295418641,45.7,"Independent","E15000004","East Midlands","#DDDDDD"
"E14000663","Derby South","Rt Hon Margaret Beckett MP",5.45751480402293,38.6,"Labour","E15000004","East Midlands","#DC241f"
"E14000664","Derbyshire Dales","Rt Hon Sir Patrick McLoughlin MP",13.6098352206406,48.8,"Conservative","E15000004","East Midlands","#0087DC"
"E14000665","Devizes","Rt Hon Claire Perry MP",10.397760791254,46.5,"Conservative","E15000009","South West","#0087DC"
"E14000666","Dewsbury","Paula Sherriff MP",6.0815424319226,42.9,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000667","Don Valley","Rt Hon Caroline Flint MP",4.16530832309351,31.5,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000668","Doncaster Central","Rt Hon Dame Rosie Winterton MP",4.47640594699418,33.3,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000669","Doncaster North","Rt Hon Edward Miliband MP",3.43474122080666,28.3,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000670","Dover","Charlie Elphicke MP",7.77736822705492,37,"Conservative","E15000008","South East","#0087DC"
"E14000671","Dudley North","Ian Austin MP",3.2008661705502,28.6,"Independent","E15000005","West Midlands","#DDDDDD"
"E14000672","Dudley South","Mike Wood MP",3.87265905844309,29.6,"Conservative","E15000005","West Midlands","#0087DC"
"E14000673","Dulwich and West Norwood","Helen Hayes MP",29.3665030744063,77.1,"Labour","E15000007","London","#DC241f"
"E14000674","Ealing Central and Acton","Dr Rupa Huq MP",24.1567573156861,70.8,"Labour","E15000007","London","#DC241f"
"E14000675","Ealing North","Stephen Pound MP",11.3563402889246,53.7,"Labour","E15000007","London","#DC241f"
"E14000676","Ealing, Southall","Mr Virendra Sharma MP",11.297863764611,58.2,"Labour","E15000007","London","#DC241f"
"E14000677","Easington","Grahame Morris MP",3.2961021198997,34,"Labour","E15000001","North East","#DC241f"
"E14000678","East Devon","Rt Hon Sir Hugo Swire MP",12.9743875146535,49.6,"Conservative","E15000009","South West","#0087DC"
"E14000679","East Ham","Rt Hon Stephen Timms MP",6.36369002943186,53.7,"Labour","E15000007","London","#DC241f"
"E14000680","East Hampshire","Rt Hon Damian Hinds MP",14.9416693522398,50.7,"Conservative","E15000008","South East","#0087DC"
"E14000681","East Surrey","Mr Sam Gyimah MP",12.5407760567557,45.8,"Conservative","E15000008","South East","#0087DC"
"E14000682","East Worthing and Shoreham","Tim Loughton MP",13.3818567800144,46.3,"Conservative","E15000008","South East","#0087DC"
"E14000683","East Yorkshire","Rt Hon Sir Greg Knight MP",6.22514806049758,36.3,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000684","Eastbourne","Stephen Lloyd MP",10.012925655197,42.5,"Independent","E15000008","South East","#DDDDDD"
"E14000685","Eastleigh","Mims Davies MP",10.3512771056169,45.7,"Conservative","E15000008","South East","#0087DC"
"E14000686","Eddisbury","Antoinette Sandbach MP",10.3166123045777,47.8,"Conservative","E15000002","North West","#0087DC"
"E14000687","Edmonton","Kate Osamor MP",5.90430126101226,54.5,"Labour","E15000007","London","#DC241f"
"E14000688","Ellesmere Port and Neston","Justin Madders MP",8.64070009325012,41.7,"Labour","E15000002","North West","#DC241f"
"E14000689","Elmet and Rothwell","Alec Shelbrooke MP",9.60827973976539,43.2,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000690","Eltham","Clive Efford MP",13.4513659418812,48.2,"Labour","E15000007","London","#DC241f"
"E14000691","Enfield North","Rt Hon Joan Ryan MP",9.11279613795158,50.8,"Independent","E15000007","London","#DDDDDD"
"E14000692","Enfield, Southgate","Bambos Charalambous MP",16.6021213616182,62.1,"Labour","E15000007","London","#DC241f"
"E14000693","Epping Forest","Rt Hon Dame Eleanor Laing MP",9.7551362896664,39,"Conservative","E15000006","Eastern","#0087DC"
"E14000694","Epsom and Ewell","Rt Hon Chris Grayling MP",15.3161102091715,52.2,"Conservative","E15000008","South East","#0087DC"
"E14000695","Erewash","Maggie Throup MP",6.7644893372428,36.8,"Conservative","E15000004","East Midlands","#0087DC"
"E14000696","Erith and Thamesmead","Teresa Pearce MP",6.16940524590902,45.4,"Labour","E15000007","London","#DC241f"
"E14000697","Esher and Walton","Rt Hon Dominic Raab MP",20.2985978478595,58.4,"Conservative","E15000008","South East","#0087DC"
"E14000698","Exeter","Rt Hon Ben Bradshaw MP",14.9141023220691,55.2,"Labour","E15000009","South West","#DC241f"
"E14000699","Fareham","Suella Braverman MP",9.79446871872483,44.5,"Conservative","E15000008","South East","#0087DC"
"E14000700","Faversham and Mid Kent","Helen Whately MP",10.2549345332304,41.3,"Conservative","E15000008","South East","#0087DC"
"E14000701","Feltham and Heston","Seema Malhotra MP",6.34470166803933,44.1,"Labour","E15000007","London","#DC241f"
"E14000702","Filton and Bradley Stoke","Jack Lopresti MP",13.0362727873101,51.2,"Conservative","E15000009","South West","#0087DC"
"E14000703","Finchley and Golders Green","Mike Freer MP",19.6329326612382,68.9,"Conservative","E15000007","London","#0087DC"
"E14000704","Folkestone and Hythe","Damian Collins MP",9.01408450704225,38.4,"Conservative","E15000008","South East","#0087DC"
"E14000705","Forest of Dean","Rt Hon Mark Harper MP",9.21201852788063,42.1,"Conservative","E15000009","South West","#0087DC"
"E14000706","Fylde","Mark Menzies MP",8.1035550244057,43.3,"Conservative","E15000002","North West","#0087DC"
"E14000707","Gainsborough","Rt Hon Sir Edward Leigh MP",6.72728900484723,38,"Conservative","E15000004","East Midlands","#0087DC"
"E14000708","Garston and Halewood","Maria Eagle MP",10.2891490034799,52,"Labour","E15000002","North West","#DC241f"
"E14000709","Gateshead","Ian Mearns MP",7.60477344193,43.8,"Labour","E15000001","North East","#DC241f"
"E14000710","Gedling","Vernon Coaker MP",9.87094292573581,43.7,"Labour","E15000004","East Midlands","#DC241f"
"E14000711","Gillingham and Rainham","Rehman Chishti MP",6.15450234588654,36.4,"Conservative","E15000008","South East","#0087DC"
"E14000712","Gloucester","Richard Graham MP",7.5119503385028,41.2,"Conservative","E15000009","South West","#0087DC"
"E14000713","Gosport","Caroline Dinenage MP",6.42378359344543,38.2,"Conservative","E15000008","South East","#0087DC"
"E14000714","Grantham and Stamford","Nick Boles MP",8.07733864088712,39,"Conservative","E15000004","East Midlands","#0087DC"
"E14000715","Gravesham","Adam Holloway MP",6.21713807242861,34.6,"Conservative","E15000008","South East","#0087DC"
"E14000716","Great Grimsby","Melanie Onn MP",3.47029956786054,28.6,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000717","Great Yarmouth","Rt Hon Brandon Lewis MP",4.05751923173614,28.5,"Conservative","E15000006","Eastern","#0087DC"
"E14000718","Greenwich and Woolwich","Matthew Pennycook MP",19.3084826665588,64.3,"Labour","E15000007","London","#DC241f"
"E14000719","Guildford","Rt Hon Anne Milton MP",17.6088234653659,58.8,"Conservative","E15000008","South East","#0087DC"
"E14000720","Hackney North and Stoke Newington","Rt Hon Diane Abbott MP",26.0126863484681,79.5,"Labour","E15000007","London","#DC241f"
"E14000721","Hackney South and Shoreditch","Meg Hillier MP",24.639115576388,77.2,"Labour","E15000007","London","#DC241f"
"E14000722","Halesowen and Rowley Regis","James Morris MP",5.35228216956534,33.4,"Conservative","E15000005","West Midlands","#0087DC"
"E14000723","Halifax","Holly Lynch MP",5.50401282099438,41.2,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000724","Haltemprice and Howden","Rt Hon David Davis MP",8.12184833537147,44.8,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000725","Halton","Derek Twigg MP",6.51988057188704,42.3,"Labour","E15000002","North West","#DC241f"
"E14000726","Hammersmith","Andy Slaughter MP",23.2488775531713,68.7,"Labour","E15000007","London","#DC241f"
"E14000727","Hampstead and Kilburn","Tulip Siddiq MP",24.8891758874655,76.3,"Labour","E15000007","London","#DC241f"
"E14000728","Harborough","Neil O'Brien MP",9.88953681316076,47.6,"Conservative","E15000004","East Midlands","#0087DC"
"E14000729","Harlow","Rt Hon Robert Halfon MP",6.09086235354601,32.3,"Conservative","E15000006","Eastern","#0087DC"
"E14000730","Harrogate and Knaresborough","Andrew Jones MP",13.5744732675679,52.8,"Conservative","E15000003","Yorkshire and The Humber","#0087DC"
"E14000731","Harrow East","Bob Blackman MP",8.68115524851276,52.5,"Conservative","E15000007","London","#0087DC"
"E14000732","Harrow West","Gareth Thomas MP",11.4153434369009,54.9,"Labour","E15000007","London","#DC241f"
"E14000733","Hartlepool","Mike Hill MP",3.72623991009881,30.4,"Labour","E15000001","North East","#DC241f"
"E14000734","Harwich and North Essex","Sir Bernard Jenkin MP",9.62822350495228,41,"Conservative","E15000006","Eastern","#0087DC"
"E14000735","Hastings and Rye","Rt Hon Amber Rudd MP",11.3977941915947,44.1,"Conservative","E15000008","South East","#0087DC"
"E14000736","Havant","Alan Mak MP",7.49094739614194,37.4,"Conservative","E15000008","South East","#0087DC"
"E14000737","Hayes and Harlington","Rt Hon John McDonnell MP",5.70892346638151,41.8,"Labour","E15000007","London","#DC241f"
"E14000738","Hazel Grove","Mr William Wragg MP",11.5482372019772,47.8,"Conservative","E15000002","North West","#0087DC"
"E14000739","Hemel Hempstead","Rt Hon Sir Mike Penning MP",10.8138143272354,44.5,"Conservative","E15000006","Eastern","#0087DC"
"E14000740","Hemsworth","Jon Trickett MP",4.62006472491909,31.9,"Labour","E15000003","Yorkshire and The Humber","#DC241f"
"E14000741","Hendon","Dr Matthew Offord MP",11.0153798919666,58.4,"Conservative","E15000007","London","#0087DC"
"E14000742","Henley","John Howell MP",18.8031695721078,56.9,"Conservative","E15000008","South East","#0087DC"
"E14000743","Hereford and South Herefordshire","Jesse Norman MP",8.77382060451673,39.6,"Conservative","E15000005","West Midlands","#0087DC"
"E14000744","Hertford and Stortford","Mr Mark Prisk MP",14.6566562485845,50.8,"Conservative","E15000006","Eastern","#0087DC"
"E14000745","Hertsmere","Oliver Dowden MP",12.0869029198274,49.2,"Conservative","E15000006","Eastern","#0087DC"
"E14000746","Hexham","Guy Opperman MP",13.3438560492463,54.7,"Conservative","E15000001","North East","#0087DC"
"E14000747","Heywood and Middleton","Liz McInnes MP",5.43893818076895,37.6,"Labour","E15000002","North West","#DC241f"
